id,car_id,make,model,year_of_manufacture,color,condition,mileage,engine_size,registered_city,selling_condition,bought_condition,city,price,body_type,fuel_type,transmission
2267,jEY4wdZTtRgbXSUwysQ7dAccr6GFrQZ,Toyota,Camry,2002,Gold,Local Used,271771.0,2400.0,LAGOS,Registered,Registered,Ibadan,3120000,,Petrol,Automatic
2268,jEY4wdZHnRm5LGM5MwEDvZcPKbX8H8V,Lexus,RX,2005,Silver,Local Used,210512.0,3000.0,,Registered,Imported,Karu,8632000,,Petrol,Automatic
2269,jEY4wdZI24MQMzVlivgKIZQkWrDufxn,Volvo,XC90,2009,Burgandy,Foreign Used,148889.0,3200.0,,Imported,Imported,Lekki,6615000,SUV,Petrol,AMT
2270,jEY4wdZTzlNrsp9p5gngp9QIAdMDt7Y,Infiniti,FX35,2005,Black,Local Used,198447.0,3500.0,Lagos,Registered,Imported,Isolo,5720000,SUV,Petrol,Automatic
2271,jEY4wdZiAiUpspckOITb5bdAeiItXXz,Toyota,Tacoma,2017,Gray,Foreign Used,318885.0,3500.0,,Imported,Imported,Ibadan,35000000,Truck,Petrol,Automatic
2272,jEY4wdZdgLuVqzFnnI0PcGmEYYWlNWg,Honda,Accord,2017,Gray,Local Used,138274.0,2400.0,LAGOS,Registered,Imported,Magodo,10290000,Sedan,Petrol,Automatic
2273,jEY4wdZTY1E0j4J0HlJ7QzPrZ8lKhkM,Ford,Explorer,2006,Black,Local Used,301868.0,4500.0,Lagos,Registered,Registered,Ibadan,3570000,,Petrol,Automatic
2274,jEY4wdZMzHY6iZm0Tm4FKHnXC7B8rsc,Toyota,RAV4,2009,Silver,Local Used,132056.0,2400.0,,Registered,Imported,Karu,11232000,SUV,Petrol,Automatic
2275,jEY4wdZqc3aGea45EKyYttwFmnWBHCY,Kia,Cerato,2012,Black,Local Used,82034.0,1600.0,LAGOS,Registered,Registered,Surulere,4725000,,Petrol,Automatic
2276,jEY4we00Kt7aQDhNaZnCpChlkRGhgfD,Chevrolet,Avalanche,2005,Black,Foreign Used,207145.0,5300.0,,Imported,Imported,Port-Harcourt,4410000,,Petrol,Automatic
2277,jEY4wdZomNH9PfU8O4QoluqeOPA2l2D,Lexus,GS,2006,Gold,Local Used,220774.0,3500.0,ABUJA,Registered,Imported,Lugbe District,7072000,,Petrol,Automatic
2278,jEY4wdZJxWWxWWIoFsjr4esJI6OzqkS,Lexus,GS,2007,Red,Nigerian Used,111357.0,3400.0,Abuja,Registered,Registered,Port-Harcourt,8085000,,Petrol,CVT
2280,jEY4wdZCgLzkkAaJ2khLWl5W9rx3Gb9,Lincoln,Navigator,2003,Black,Local Used,226253.0,5400.0,,Registered,Registered,Karu,6090000,SUV,Petrol,Automatic
2281,jEY4wdZnsTTlAAAAZuMikFPhZ4n7q5l,Toyota,Camry,2010,Red,Local Used,167891.0,2400.0,LAGOS,Registered,Registered,Lugbe District,5208000,,Hybrid,Automatic
2282,jEY4wdZQ0ITL1FmZi2EksGzWWfOFpC1,Toyota,Camry,2011,Silver,Local Used,267520.0,2500.0,ABUJA,Registered,Imported,Oshimili South,6760000,,Petrol,Automatic
2283,jEY4wdZjpAJOtbSshdeyU828PjyeEQC,Changan,CS95,2020,White,Local Used,24242.0,2000.0,Abuja,Registered,Brand new,Wuse,26250000,SUV,Petrol,Automatic
2284,jEY4wdZOkpc0HEDcP8qAtIiGtP4DEHM,Acura,MDX,2006,Gray,Local Used,95670.0,3500.0,Lagos,Registered,Imported,Isolo,4160000,SUV,Petrol,Automatic
2285,jEY4wdZL0maPlyavFBrs4lCpupQzaqZ,Toyota,Avalon,2008,Black,Local Used,422427.0,3500.0,,Registered,Imported,Oshimili South,3360000,,Petrol,Automatic
2286,jEY4wdZEk3tPRfB4WtFqGrhijZRK8M7,Land Rover,Lr4,2014,Gray,Local Used,139344.0,5700.0,Abuja,Registered,Imported,Wuse,26250000,SUV,Petrol,Automatic
2287,jEY4wdZn9fdu0HlntjMPKjYvGnpu8Nk,Toyota,Camry,2001,Blue,Local Used,516485.0,2200.0,FCT,Registered,Registered,Lugbe District,2600000,Sedan,Petrol,Automatic
2288,jEY4wdZTvei7EWOEMILVU8JiIFddVJp,Mercedes-Benz,E350,2016,Gray,Foreign Used,119113.0,3500.0,,Imported,Imported,Mushin,19950000,,Petrol,Automatic
2289,jEY4wdZfvtjaskgW12JdtkOMLJla75E,Volkswagen,Jetta,2009,Gold,Local Used,186881.0,1600.0,LAGOS,Registered,Registered,Yaba,2625000,,Petrol,Automatic
2290,jEY4wdZjxf04p8xojfJW5uIFq081j9Z,Lexus,RX 350,2017,Blue,Foreign Used,127469.0,3500.0,,Imported,Imported,Lekki,47840000,SUV,Petrol,Automatic
2291,jEY4wdZk3W1ub6GsNUS709MtXfnF1Ak,MG,350,2014,Black,Local Used,67062.0,1600.0,Lagos State,Registered,Registered,Alimosho,4252500,,Petrol,Automatic
2292,jEY4wdZZo4nVuP6Q0u2XEgbbjayUZEv,Lexus,RX 300,1999,Gray,Local Used,286056.0,,,Registered,Registered,Asokoro,4160000,SUV,Petrol,Automatic
2293,jEY4wdZT0NSA5xU53EFF2BXUgWdQxOt,Ford,Focus,2018,Black,Foreign Used,70649.0,1000.0,,Imported,Imported,Umuahia,16275000,,Petrol,Automatic
2294,jEY4wdZtmjGBPCu3g5VzOlBI4e7Bst7,Nissan,Altima,2016,White,Nigerian Used,31016.0,2500.0,,Registered,Imported,Ibadan,5775000,,Petrol,Automatic
2295,jEY4wdZdePidHJ3nuse6pRJTWRaDUS7,Toyota,Camry,2020,Black,Foreign Used,27418.0,2500.0,,Imported,Imported,Ilupeju,37960000,,Petrol,Automatic
2296,jEY4wdZj4fwFmp9KGRtrMkL2imjfeZ3,Peugeot,407,2005,Gray,Local Used,194213.0,2200.0,,Registered,Registered,Gudu,3255000,,Petrol,Manual
2297,jEY4wdZTdNevPdHcojTucCOAfG63UNO,Nissan,Almera,2013,Black,Local Used,90706.0,1500.0,,Registered,Brand new,Ojodu,6300000,,Petrol,Manual
2298,jEY4wdZNd38HIgT92LNJ1CPstEuhF45,Toyota,Sienna,2005,Silver,Local Used,350274.0,3300.0,Lagos,Registered,Registered,Ibadan,3780000,,Petrol,Automatic
2299,jEY4wdZTRDoovlej7IT62b39kWXpqzM,Toyota,Camry,2005,Gold,Local Used,174458.0,1800.0,LAGOS,Registered,Imported,Lekki,3640000,,Petrol,Automatic
2300,jEY4wdZJbLvIMY5ikdGF5AMNXoz4uQH,Opel,Vectra,2003,Black,Local Used,184434.0,2000.0,LAGOS,Registered,Registered,Yaba,3465000,,Petrol,Manual
2301,jEY4wdZZnI4myLsNy2ryP6RnE0tsiBN,Honda,CR-V,2020,Silver,Local Used,101676.0,1500.0,LAGOS,Registered,Imported,Lekki,24150000,SUV,Petrol,Automatic
2302,jEY4wdZEjocYZiXrqHqreo1bcEIn1Ot,Land Rover,Lr3,2006,Black,Local Used,163528.0,4000.0,ABUJA,Registered,Registered,Jabi,4725000,,Petrol,Automatic
2303,jEY4wdZtUACSdqkhARXcriM5EbHCnBa,Mercedes-Benz,GLK-Class,2011,Brown,Nigerian Used,284671.0,3500.0,,Registered,Imported,Surulere,8325000,SUV,Petrol,Automatic
2304,jEY4wdZM8pqmGykxG3hVfy2giC0FFAZ,Nissan,Xterra,2007,Black,Local Used,138042.0,3500.0,ABUJA,Registered,Registered,Uyo,2730000,SUV,Petrol,Automatic
2305,jEY4wdZEPOuWYPDZXTZHGZNnre280By,Toyota,Highlander,2014,Gray,Local Used,110505.0,3500.0,EDO,Registered,Imported,Benin City,19950000,SUV,Petrol,Automatic
2306,jEY4wdZZwLEjgSLwGNCMWBXOnkfTau9,Mercedes-Benz,GL-Class,2012,Black,Nigerian Used,289509.0,4600.0,LAGOS,Registered,Registered,Ikeja,8190000,,Petrol,Automatic
2307,jEY4wdZG5B7uR5LtI3xz2W3UBaDJObN,Ford,Explorer,2016,Red,Local Used,137149.0,3500.0,KADUNA,Registered,Imported,Kaduna / Kaduna State,13125000,SUV,Petrol,Automatic
2308,jEY4wdZQpegYYmLoGVyRmubYgpfwaXy,Honda,Accord,2016,Gray,Foreign Used,120750.0,2400.0,,Imported,Imported,Alimosho,12600000,,Petrol,Automatic
2309,jEY4wdZwLLyIwEypgPQOGnPG9513OoE,Toyota,Corolla,2014,Gray,Foreign Used,94725.0,1800.0,,Imported,Imported,Ilupeju,14560000,,Petrol,Automatic
2310,jEY4wdZPagwp82cbIvIglrrXgDiLDYW,Acura,TL,2013,Black,Local Used,141916.0,3500.0,LAGOS,Registered,Imported,Ojodu,7350000,,Petrol,Automatic
2311,jEY4wdZngyseiK05Qgn5Ak3jPms7fvg,Toyota,Highlander,2008,Black,Local Used,157698.0,3500.0,Lagos,Registered,Registered,Ikorodu,8400000,SUV,Petrol,Automatic
2312,jEY4wdZy4qNvvE2zyTeQKVg13EmOZEk,Toyota,4-Runner,2003,Black,Local Used,218527.0,4000.0,,Registered,Registered,Mushin,4680000,SUV,Petrol,Automatic
2313,jEY4wdZdf5iXkbEJ5sLJsSyPMnpqhwH,Toyota,Avalon,2011,Black,Local Used,480433.0,3500.0,LAGOS,Registered,Imported,Alimosho,6615000,,Petrol,Automatic
2314,jEY4wdZ9WmLyrewpJu5RVVoriLb4NzO,Land Rover,Range Rover,2016,Black,Local Used,70487.0,3500.0,Lagos,Registered,Registered,Yaba,29400000,SUV,Petrol,Automatic
2315,jEY4wdZgWi8Aog7MH4Kgt4hyaGglshx,Toyota,Camry,2002,Green,Local Used,216013.0,3000.0,Abuja,Registered,Imported,Wuse,2912000,,Petrol,Automatic
2316,jEY4wdZ9qIfIzijD7TPQBXjU3HKviEq,Toyota,Corolla,2007,Gold,Local Used,299999.0,1800.0,LAGOS,Registered,Registered,Ibadan,4410000,,Petrol,Automatic
2317,jEY4wdZqNzjh8y0G1aejKC97mqjEIdU,Toyota,Hilux,2016,White,Local Used,91980.0,2700.0,Abuja,Registered,Registered,Wuse,16800000,Truck,Petrol,Manual
2318,jEY4wdZXbDc4PWrziq89ilsx8WSMUYL,Infiniti,QX80,2018,Blue,Local Used,75659.0,5600.0,,Registered,Imported,Ibadan,41475000,SUV,Petrol,Automatic
2319,jEY4wdZPMsa2ZvvwHpJd6WEHngnzldC,Toyota,Camry,2009,Silver,Foreign Used,177469.0,2400.0,,Imported,Imported,Ojodu,9360000,Sedan,Petrol,Automatic
2320,jEY4we01ttEVmJq5kjUdHUNHX1Bnuju,Mercedes-Benz,M Class,2004,Gold,Nigerian Used,336764.0,3700.0,,Registered,Imported,Karu,3120000,,Petrol,Automatic
2321,jEY4wdZbnzvaEfyiRv5640dZ8Q4KYRY,Lexus,LS,2007,Black,Local Used,266200.0,4600.0,Lagos,Registered,Imported,Alimosho,4667250,,Petrol,Automatic
2322,jEY4wdZQBPLMdqrNi6UlAp4DnQoszMt,Nissan,Pathfinder,2013,Black,Foreign Used,17607.0,3500.0,,Imported,Imported,Surulere,9975000,,Petrol,Automatic
2323,jEY4wdZITEltRVRpPgFuX7gqwbBE3q1,Ford,Explorer,2007,Black,Foreign Used,282342.0,4600.0,,Imported,Imported,Amuwo-Odofin,11707500,,Petrol,Automatic
2324,jEY4wdZfTiHHfBnSFFJTwLDqiBzPeEk,Ford,Edge,2007,White,Local Used,351388.0,3500.0,,Registered,Imported,Gwarinpa,3223500,SUV,Petrol,Automatic
2325,jEY4wdZqkwKf9hOlvv8b9hjUIpAXD05,Toyota,Camry,2012,Gray,Foreign Used,216061.0,2500.0,,Imported,Imported,Ogba,13000000,,Petrol,Automatic
2326,jlCs49PuZnlukvFWbBqFMe6CtbJ1Y9,Toyota,Tacoma,2002,Gold,Foreign Used,527982.0,3400.0,,Imported,Imported,Lugbe District,11550000,Pickup,Petrol,Automatic
2327,jEY4wdZhjkO4xjjKBEZeJHO0g4HUHWV,Toyota,Highlander,2003,Gold,Local Used,283927.0,3300.0,,Registered,Imported,Karu,5512000,SUV,Petrol,Automatic
2328,jEY4we00juHiQgZXkEBhT0oVqbuXQtW,Lexus,GX,2005,Black,Local Used,349477.0,4700.0,Lagos,Registered,Imported,Ikotun/Igando,10608000,SUV,Petrol,Automatic
2329,jEY4wdZBvSlAPy39Hg9V6kTBp299uoP,Honda,Pilot,2007,Gold,Local Used,277537.0,3500.0,Lagos,Registered,Imported,Ibadan,4160000,SUV,Petrol,Automatic
2330,jEY4wdZvuGR10HvceGTNdNNpWqsjsvg,Ford,Focus,2013,Blue,Local Used,75162.0,1600.0,Rivers,Registered,Registered,Port-Harcourt,2992500,,Petrol,CVT
2331,jEY4wdZWIeeBWZ6QbraGM9by7fDizMP,Nissan,Rogue,2009,Silver,Foreign Used,270765.0,2500.0,,Imported,Imported,Ikeja,5565000,SUV,Petrol,CVT
2332,jEY4wdZbsILBuAZuM74vUmFJO7BrzwV,Lexus,GS,2004,Black,Foreign Used,187195.0,4300.0,,Imported,Imported,Amuwo-Odofin,4935000,Sedan,Petrol,Automatic
2333,jEY4wdZL88U6DETsH6cY4XgPWwTp5bo,Kia,Rio,2023,Silver,Local Used,157.0,1500.0,Lagos,Registered,Brand new,Ilupeju,20475000,,Petrol,Automatic
2334,jEY4wdZvmnc5RNpknH08GVkyXFQaj50,Volkswagen,Beetle,2019,Blue,Foreign Used,161094.0,2000.0,,Imported,Imported,Lekki,21000000,,Petrol,Automatic
2335,jEY4wdZ9N90L8YtdrhVZ1CZiobOLGuG,Land Rover,Discovery Sport,2016,Black,Local Used,45937.0,2000.0,ABUJA,Registered,Brand new,Jabi,27300000,SUV,Petrol,Automatic
2336,jEY4wdZufu0tlSeo8ldWeW5vTyV6mn7,Honda,Accord,2005,Gray,Local Used,333925.0,2400.0,,Registered,Registered,Karu,1995000,,Petrol,Automatic
2337,jEY4wdZDJiGHzd5PGyDwvogg1Y9iAFA,Cadillac,SRX,2010,White,Local Used,104768.0,3000.0,,Registered,Imported,Oshimili South,5800000,SUV,Petrol,Automatic
2338,jEY4wdZU7mrKYSTooTpxubElF7FCiIt,Volkswagen,Passat,2017,Black,Local Used,64005.0,3600.0,,Registered,Imported,Kosofe,9450000,,Petrol,Automatic
2339,jEY4wdZTTOXIbEiIqdkCKugv7A0TSL3,Mercedes-Benz,S-Class,2008,Black,Local Used,292075.0,5500.0,ABUJA,Registered,Imported,Kaduna / Kaduna State,13020000,,Petrol,Automatic
2340,jEY4wdZTSVTenWYuTVvaR36oLnyoHBm,Mercedes-Benz,M Class,2015,Gray,Foreign Used,127289.0,3500.0,,Imported,Imported,Ilupeju,28080000,SUV,Petrol,Automatic
2341,jEY4wdZpGk5XlfzVBeIhiTqicibiT33,Honda,City,2010,Gray,Local Used,123698.0,1500.0,,Registered,Registered,Garki 2,4410000,,Petrol,Automatic
2342,jEY4wdZZkCDCBH3AcDwmesTcci8zw14,Mercedes-Benz,GL-Class,2014,Black,Foreign Used,285844.0,4600.0,,Imported,Imported,Akure,26000000,SUV,Petrol,Automatic
2343,jEY4wdZOWOQwYYHOTT180MDlsB58PgV,Toyota,Corolla,2009,Gray,Local Used,150177.0,1800.0,ABUJA,Registered,Registered,Kubwa,6240000,,Petrol,Automatic
2344,jEY4wdZWfZ295HyjXa1gzNdRSk74cFz,Toyota,Camry,2003,Red,Local Used,394488.0,2400.0,Ogun State,Registered,Registered,Ibadan,3640000,,Petrol,Automatic
2345,jEY4wdZu9L85nstjrcKYoRgkGgwcUZ5,Ford,Edge,2010,Blue,Local Used,299829.0,3500.0,FCT,Registered,Imported,Lugbe District,5720000,SUV,Petrol,Automatic
2346,jEY4wdZagAy1FRd1m0SRI2PSsr5ptHs,Mercedes-Benz,C240,2005,Silver,Local Used,202961.0,2600.0,,Registered,Registered,Karu,3432000,,Petrol,Automatic
2347,jEY4wdZOtLUceq4viN3Yfa9XOj7W5Nd,Toyota,Camry,2005,Silver,Local Used,412732.0,2400.0,LAGOS,Registered,Imported,Ikorodu,3848000,,Petrol,Automatic
2348,jEY4wdZJ1FYbAuYGyBMmSFZoOOHRavo,Toyota,Camry,2009,Blue,Local Used,163960.0,2400.0,LAGOS,Registered,Imported,Alimosho,4515000,,Petrol,Automatic
2349,jEY4wdZgkA50tCyqUGcgQlQw4UHh2lt,Mercedes-Benz,GLK-Class,2013,Black,Local Used,251367.0,3500.0,Lagos,Registered,Imported,Alimosho,16640000,SUV,Petrol,Automatic
2350,jEY4wdZHIl1XzyMJlzjFabwM7KKF0tx,Toyota,Highlander,2007,Black,Local Used,460437.0,3300.0,Lagos,Registered,Imported,Ikotun/Igando,7800000,SUV,Petrol,Automatic
2351,jEY4wdZgQlrPkRYxUknUd8IY52krirM,Toyota,Venza,2009,Brown,Local Used,98105.0,2700.0,,Registered,Registered,Ojodu,10290000,SUV,Petrol,Automatic
2352,jEY4wdZJ5g8ycQWsAqRImh91hoTVlVm,BMW,X5,2011,Blue,Foreign Used,247289.0,3000.0,,Imported,Imported,Lekki,17325000,SUV,Petrol,Automatic
2353,jlCs49PME49rJXuGOJ6gGz24L4s6rz,Lexus,RX 350,2012,Black,Local Used,185317.0,3500.0,,Registered,Registered,Owerri,15600000,SUV,Petrol,Automatic
2354,jEY4wdZSzaLB9KyhAaEcaOGCNyTWfWH,Honda,Pilot,2004,Blue,Local Used,245025.0,3500.0,KADUNA,Registered,Registered,Kaduna / Kaduna State,4160000,SUV,Petrol,Automatic
2355,jEY4wdZBLsAG0H7ArFnIiRA3JS1oxHw,Nissan,Titan,2006,Black,Foreign Used,55450.0,5600.0,,Imported,Imported,Isolo,5712000,Truck,Petrol,Automatic
2356,jEY4wdZLBDEtdJTMGh2g1anxxUwDSLg,Toyota,Camry,2007,White,Local Used,97776.0,3500.0,,Registered,Imported,Ogba,4515000,,Petrol,Automatic
2357,jEY4wdZjzAEu2gqqmuv37Z4gtxJU611,Mercedes-Benz,C230,2007,Black,Local Used,2582.0,3000.0,,Registered,Registered,Gwarinpa,2520000,,Petrol,Automatic
2358,jEY4wdZpRLiu0TM7sbQiPn3znFMaXt0,Ford,Explorer,2011,Black,Local Used,53965.0,3500.0,,Registered,Brand new,Lekki,9360000,SUV,Petrol,Automatic
2359,jEY4wdZmt1bIyY3ZEt4hXHR1EUjwdNI,Mercedes-Benz,C250,2013,Gray,Local Used,106930.0,1800.0,,Registered,Imported,Garki 2,9450000,,Petrol,Automatic
2360,jEY4wdZgOZF0ZZS7ztRTvWGsvQQNqHJ,Land Rover,Range Rover Sport,2006,Gray,Local Used,93587.0,4200.0,LAGOS,Registered,Registered,Mushin,7350000,SUV,Petrol,Automatic
2361,jEY4wdZuwGXOratkPE7PANxiwiYZAiQ,Toyota,RAV4,2011,Black,Foreign Used,260862.0,3500.0,,Imported,Imported,Kosofe,10080000,SUV,Petrol,Automatic
2362,jEY4wdZk66iKUqr2W4VevnCmuYUJbwi,Toyota,RAV4,2012,Gray,Foreign Used,102901.0,3500.0,,Imported,Imported,Surulere,10500000,SUV,Petrol,Automatic
2363,jEY4wdZjofh0RPDQsWLkMJViqyOLm6k,Honda,Accord,2014,Blue,Foreign Used,136867.0,2400.0,,Imported,Imported,Ogba,12500000,,Petrol,Automatic
2364,jEY4wdZEwlUXJC6exd3rhijY1fAdFGt,Toyota,Camry,2016,Gray,Local Used,51564.0,2500.0,Lagos State,Registered,Brand new,Ibadan,12075000,,Petrol,Automatic
2365,jEY4wdZkbTjnDYvtG68UAAg957eePqn,Toyota,Camry,2009,Black,Local Used,204199.0,3500.0,,Registered,Registered,Ojodu,5250000,,Petrol,Automatic
2366,jEY4wdZI5E3iC7oihc8q9ddFgTCt3ON,Toyota,Camry,2006,Gray,Local Used,71493.0,2400.0,,Registered,Registered,Garki 2,3870000,,Petrol,Automatic
2367,jEY4wdZcwOnwbzYChvh9PjV86L0fHhX,Lexus,RX 300,1999,White,Foreign Used,137852.0,3000.0,,Imported,Imported,Ilupeju,5775000,SUV,Petrol,Automatic
5971,jEY4wdZIvAcRonQIYpDsguu5zEUQoL9,Toyota,Sienna,2006,Blue,Nigerian Used,184740.0,3300.0,Lagos,Registered,Imported,Ajah,5625000,Minivan,Petrol,Automatic
5972,jEY4wdZHnsaR8kkhkpjhjzIrqlth9qQ,Volkswagen,Jetta,2006,Black,Nigerian Used,,1800.0,,Registered,Registered,Port-Harcourt,5625000,,Petrol,Automatic
5973,jEY4we000E7qwWiAXm1I5A04zcGL3cp,Volvo,XC90,2006,Gray,Nigerian Used,203826.0,2500.0,,Registered,Registered,Gudu,5625000,,Petrol,Automatic
5976,jEY4wdZTGsLD2J7RbADiounpw7VKZCR,Lexus,ES,2009,Red,Nigerian Used,313670.0,3500.0,LAGOS,Registered,Imported,Ojodu,7076250,Sedan,Petrol,Automatic
5981,jEY4wdZSvqa5ow3rZ9oZ1OqMMEBsmGL,Toyota,Corolla,2003,Gray,Nigerian Used,164874.0,1800.0,,Registered,Registered,Gudu,5062500,,Petrol,Automatic
5984,jEY4wdZLPXRmYeucipY2Am18ZeTrDSN,Peugeot,206,2002,Black,Nigerian Used,231462.0,1100.0,ABUJA,Registered,Registered,Garki 2,2812500,,Petrol,Manual
5985,jEY4wdZZWGubIO3Uizav7VpsckSamuf,BMW,3 Series,2008,Black,Nigerian Used,214452.0,3000.0,ABUJA,Registered,Registered,Jabi,4500000,,Petrol,Automatic
5986,jEY4we00Zvl1OlNzUqtr882vYJ6oPZs,Acura,RL,2006,Silver,Nigerian Used,201166.0,3500.0,,Registered,Registered,Alimosho,3375000,,Petrol,Automatic
5987,jEY4wdZuIy9CD6Ad27PLeA6FmFJhJ9Q,Toyota,Camry,2009,Silver,Nigerian Used,313151.0,2400.0,LAGOS,Registered,Imported,Amuwo-Odofin,7312500,Sedan,Hybrid,Automatic
5996,jEY4wdZSmW3iB5t7K9CVsUdlbCPCu6m,Toyota,Sienna,2004,Red,Nigerian Used,330017.0,3300.0,LAGOS,Registered,Imported,Amuwo-Odofin,5062500,,Petrol,Automatic
5998,jEY4wdZxsGl6XGk6Rhk8Y3gaM9LTSNZ,Toyota,Land Cruiser Prado,2007,Black,Nigerian Used,194814.0,2700.0,,Registered,Imported,Jabi,7875000,SUV,Petrol,Automatic
6000,jEY4wdZ9KoCLJ8t4inqp6P0yCcUTfjJ,Nissan,Micra,1999,Green,Nigerian Used,442850.0,1000.0,OGUN,Registered,Registered,Abeokuta North,1406250,,Petrol,Manual
6001,jEY4wdZOjmeEe4uY9NE8txpRrCw5hqB,Toyota,Corolla,2007,Black,Nigerian Used,172396.0,1800.0,,Registered,Registered,Port-Harcourt,5400000,,Petrol,Automatic
6003,jEY4wdZcVLGhX4uY5yLq0KVmDo3focS,Hyundai,Sonata,2007,Silver,Nigerian Used,206988.0,3300.0,LAGOS,Registered,Imported,Ilupeju,5287500,,Petrol,Automatic
6004,jEY4wdZiSdemmMrEftMRAc92J9zSJSI,Lexus,IS,2006,Black,Nigerian Used,221657.0,3500.0,,Registered,Imported,Ibadan,8437500,,Petrol,Automatic
6005,jEY4wdZcBzcWyZpGqIIEOAaLcSNQ92d,Hyundai,Elantra,2009,Black,Nigerian Used,234923.0,2000.0,Lagos,Registered,Registered,Akure,2812500,,Petrol,Automatic
6008,jEY4wdZmsVRkCEwJSHQIs4vJGJLUrev,Honda,HR-V,2000,Black,Nigerian Used,283377.0,1600.0,Abuja,Registered,Registered,Wuse,2418750,,Petrol,Manual
6009,jEY4wdZJntr80PDmTYYR80POh8lYJWK,Toyota,Sequoia,2009,Black,Nigerian Used,144715.0,4700.0,ABUJA,Registered,Registered,Port-Harcourt,10687500,SUV,Petrol,Automatic
6010,jEY4wdZbPAW1JRv0oLz6Hv8Geyg7E63,Honda,Accord,2008,Silver,Nigerian Used,253119.0,2400.0,,Registered,Imported,Central Business District,5287500,,Petrol,Automatic
6012,jEY4wdZgdQtv6HX3HtsNfqfal5L1kyf,Mercedes-Benz,CLA-Class,2015,Silver,Nigerian Used,37423.0,2000.0,Lagos,Registered,Registered,Ogudu,17437500,,Petrol,Automatic
6014,jEY4wdZcDO74XW2XzgvTTYKJbAZ8S6Y,Honda,Accord,2006,White,Nigerian Used,141840.0,3000.0,OGUN,Registered,Registered,Abeokuta North,2025000,,Petrol,Automatic
6016,jEY4wdZcN3LwK7zhArVKE0asEQOxvlE,Mercedes-Benz,GL-Class,2010,Black,Nigerian Used,172913.0,4700.0,,Registered,Imported,Uyo,13500000,SUV,Petrol,Automatic
6021,jEY4we00QtQE9nBC1VSGCxnh6FRyJNp,Toyota,Camry,2001,White,Nigerian Used,,2200.0,Ondo,Registered,Registered,Akure,2418750,,Petrol,Automatic
6022,jEY4wdZDV5cQTdhZdIfGFEhHOezlikZ,Mercedes-Benz,M Class,2008,Gold,Nigerian Used,,3500.0,LAGOS,Registered,Registered,Abule Egba,10125000,,Petrol,Automatic
6025,jEY4we00b2BXo9d6Nx5yMPhN35eCvei,BMW,X6,2011,White,Foreign Used,208171.0,3000.0,,Imported,Imported,Ikeja,20250000,SUV,Petrol,Automatic
6026,jEY4wdZjVPs1gCMGgWcv1u5SRPv3QB3,Toyota,Corolla,2005,Silver,Nigerian Used,217886.0,1800.0,Lagos,Registered,Imported,Ibadan,4725000,,Petrol,Automatic
6027,jEY4wdZbZr8nUDMP2vnj2Rjp3ySG3cg,Honda,Accord,2008,Black,Nigerian Used,103103.0,2400.0,Lagos,Registered,Imported,Ajah,3937500,,Petrol,Automatic
6029,jlCs49Q2xvYUxkfqzWbBExZNA6KnOj,Ford,Edge,2018,Silver,Nigerian Used,103904.0,2000.0,LAGOS,Registered,Brand new,Surulere,20250000,SUV,Petrol,Automatic
6031,jEY4wdZG8TMwUcqFK0BDYfxyQy7pu93,Chrysler,Pacifica,2007,Gray,Nigerian Used,299491.0,4000.0,LAGOS,Registered,Registered,Yaba,5625000,SUV,Petrol,Automatic
6035,jEY4wdZGc0JVazmCrz2ZccuLD1inp1P,Hyundai,Sonata,2013,Blue,Foreign Used,121480.0,2400.0,,Imported,Imported,Ajah,9495000,,Petrol,Automatic
6037,jEY4wdZcb2TKvKgghlJIHJIdGfQCQLt,Honda,Accord,2000,Silver,Nigerian Used,307480.0,2000.0,Lagos,Registered,Imported,Ajah,2250000,,Petrol,Automatic
6040,jEY4wdZVAXRx9jABNlT9ixhggxeEuMV,Toyota,Corolla,2003,White,Nigerian Used,430110.0,1800.0,OGUN,Registered,Registered,Abeokuta North,5062500,,Petrol,Automatic
6042,jEY4wdZu5hMw02RXQkcm1SyM2WF478p,Land Rover,Range Rover Sport,2015,Black,Nigerian Used,35532.0,5000.0,,Registered,Registered,Ikeja,37125000,SUV,Petrol,Automatic
6045,jEY4wdZQMXTvDraZck3eA4ZMUy0YH3v,Toyota,Land Cruiser Prado,2016,Black,Nigerian Used,198763.0,2500.0,,Registered,Registered,Port-Harcourt,22500000,SUV,Petrol,CVT
6050,jEY4wdZUhyi8F5W7wIlaQw78MmuleVZ,Ford,Taurus,2013,Silver,Nigerian Used,105025.0,3500.0,LAGOS,Registered,Registered,Yaba,9000000,,Petrol,Automatic
6051,jlCs49PmBm2MWXEYidBc8eNNJtTcFW,Chevrolet,Alero,2000,Blue,Nigerian Used,203517.0,2400.0,OGUN,Registered,Registered,Abeokuta North,2587500,,Petrol,Automatic
6052,jEY4wdZgu2brKmREqPUlJoobATNzf2O,Toyota,Sienna,2008,Green,Nigerian Used,270480.0,3500.0,Lagos,Registered,Imported,Ibadan,5625000,,Petrol,Automatic
6054,jEY4wdZt64df6IQ0zO8WBT5zoUHnvvF,Renault,Scenic,2014,Blue,Nigerian Used,,2000.0,,Registered,Registered,Port-Harcourt,2250000,,Petrol,Automatic
6056,jEY4wdZbFnkDqYQjzfqKgWWQzLrsu8V,Lexus,GX,2005,Red,Nigerian Used,310145.0,4700.0,,Registered,Imported,Lekki,22500000,,Petrol,Automatic
